ID,Domain,LLM,Target_Planner,Iteration,Validation_Status,V4_Failure_Detail,Coverage,Avg_Run_Wall_s,Avg_StatesExpanded,IPC_Score,Delta_vs_Baseline,Improved,Delta_vs_Previous,Is_Best_So_Far,LLM_Rationale,Termination_Reason,LLM_Input_Tokens,LLM_Output_Tokens,Domain_File_Path,Timestamp
87,depots,claude-opus-4-6,lama,2,VALID,N/A,1.0,1.9142797333333335,8001,14.99674018979234,0.4215011399197197,True,-0.002797032536529187,False,"My reordering strategy refines the previous iteration by further optimizing precondition ordering within each action to place static predicates first and most restrictive conditions earlier, and by adjusting effect ordering to prioritize goal-relevant add-effects (like `on`, `at`, `clear`) before auxiliary ones, while also reordering actions to place Drive first followed by Lift, Drop, Load, Unload—matching the natural causal chain where lifting enables loading/dropping which enables the goal state. This ordering should improve FF's best-support selection during relaxed-plan extraction and produce better preferred operators, particularly benefiting the larger instances (9, 11, 12, 18, 19) where search time is highest.",N/A,2981,733,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/depots/depots_claude-opus-4.6_Feedback_lama_iter2.pddl,2026-05-25T03:05:54.504950
88,depots,claude-opus-4-6,lama,3,VALID,N/A,1.0,1.9047008666666663,8001,14.99843788147026,0.4324409371266198,True,0.0016976916779203322,False,"My reordering strategy further refines precondition ordering to maximize early pruning and improve FF's best-support selection: for Lift, I place the most restrictive static-like condition `available` before `clear` and `on`, and for Unload, I place `in` (the most restrictive condition, satisfied in fewest states) earlier to improve applicability short-circuiting; I also swap Drop and Load order since Load is simpler (3 preconditions vs 4) and is an enabling action whose `in` effect feeds Unload, better matching LAMA's greedy evaluation preference for simpler operators first.",MAX_ITER,3197,718,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/depots/depots_claude-opus-4.6_Feedback_lama_iter3.pddl,2026-05-25T03:06:40.530040
89,depots,claude-opus-4-6,decstar,1,VALID,N/A,0.9333333333333333,5.636928928571429,50056,13.748486396214597,-0.22275551237104563,False,-0.23864014440819759,False,"My reordering strategy places the single-subsystem Drive action first and groups crate-local predicates (clear, on, in) before cross-type interaction predicates (lifting, available, at), while within each action ordering crate-local preconditions/effects before hoist and place references to help DecStar's factoring engine more quickly identify crates as leaf variables and trucks/hoists/places as center variables. I also reorder parameters to place the primary crate object first consistently and demote the highly-connected `at` predicate to the end of the predicates block to reduce its influence on SCC construction.",N/A,2752,713,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/depots/depots_claude-opus-4.6_Feedback_decstar_iter1.pddl,2026-05-25T03:10:06.052745
90,ricochet-robots,deepseek-reasoner,lama,2,VALID,N/A,0.4666666666666667,206.9022285714286,1577095,6.9962192366295,1.0290619591690382,True,1.001494744211488,True,"By placing goal-relevant and frequently changing predicates (at, free, nothing-is-moving, is-moving) before static ones (NEXT, BLOCKED), we accelerate mutex discovery and landmark ordering. Additionally, ordering actions by increasing precondition count (go, stop-at-barrier, stop-at-robot, step) and within each action placing static preconditions first and add-effects before delete-effects improves heuristic propagation and successor generation efficiency.",N/A,2562,2239,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/lama/ricochet-robots/ricochet-robots_deepseek-r1_Feedback_lama_iter2.pddl,2026-05-25T03:10:36.514455
91,ricochet-robots,deepseek-reasoner,lama,3,INVALID_V1,N/A,0.0,0.0,0,0.0,N/A,N/A,N/A,False,"By placing the dynamic and goal-relevant predicates (at, free, nothing-is-moving, is-moving) before static ones (NEXT, BLOCKED), we accelerate mutex discovery and landmark ordering, while ordering actions by increasing precondition count (go, stop-at-barrier, stop-at-robot, step) ensures simpler enabling actions are evaluated first in greedy search, improving initial plan quality. Within each action, static preconditions are placed first for fast applicability short-circuiting, followed by the most restrictive conditions, and add-effects are ordered with goal-relevant ones first to improve delete-relaxed propagation and landmark acceptance.",MAX_ITER,2779,1576,N/A,2026-05-25T03:10:48.389652
92,depots,claude-opus-4-6,decstar,2,VALID,N/A,0.9333333333333333,5.439512571428572,50056,13.929207540429303,0.030449005553745193,True,0.1807211442147061,False,"My reordering strategy returns to a structure closer to the successful Stage 2 attempt by restoring the standard Depot action ordering (Drive, Lift, Drop, Load, Unload) with original parameter naming conventions, while focusing on predicate ordering that places the highly-connected `at` predicate and cross-type `lifting`/`available` predicates after crate-local predicates, and within actions ordering preconditions so that the primary object's local state is checked first followed by shared location/hoist state. This conservative approach avoids the parameter reordering that caused regression in Iteration 1 while still providing subtle hints to the translator's variable ordering for better SCC decomposition.",N/A,2970,728,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/depots/depots_claude-opus-4.6_Feedback_decstar_iter2.pddl,2026-05-25T03:13:27.406330
93,ricochet-robots,gemini-3.1-pro-preview-customtools,lama,1,VALID,N/A,0.4666666666666667,206.45941614285715,1577095,7.0,1.0341521090879984,True,1.0009204099029017,True,"To optimize for LAMA's architecture, I reordered the predicates to place the goal-relevant `at` and frequently updated `free` first to accelerate mutex discovery and improve landmark generation, while placing static predicates last. I also ordered actions by precondition count (simplest first) and placed static and highly restrictive preconditions (like the singleton `is-moving`) early in each action to optimize Fast Downward's successor generation and relaxed-plan extraction.",N/A,2599,677,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/ricochet-robots/ricochet-robots_gemini-3.1-pro_Feedback_lama_iter1.pddl,2026-05-25T03:14:44.868744
94,depots,claude-opus-4-6,decstar,3,VALID,N/A,0.9333333333333333,5.4814615,50056,13.959700508675121,0.09885420498626096,True,0.030492968245818375,False,"My reordering strategy focuses on maximizing leaf factoring by placing crate-only predicates (`clear`, `on`) first and the highly-connected `at` predicate last in the predicates block, ordering actions so that Drive (truck-only) comes first followed by single-subsystem-leaning actions, and within each action placing crate-local preconditions/effects before hoist/place/truck references to help DecStar's SCC analysis strip crates into leaves more efficiently. Additionally, I reorder Load and Unload preconditions to emphasize the crate's local state (`in`, `lifting`) before shared location predicates, which should help the interaction graph analysis minimize cross-leaf edges and potentially resolve the instance-12 timeout.",MAX_ITER,3200,741,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/depots/depots_claude-opus-4.6_Feedback_decstar_iter3.pddl,2026-05-25T03:16:49.069149
95,ricochet-robots,gemini-3.1-pro-preview-customtools,lama,2,LLM_TokenLimitExceeded,N/A,0.0,0.0,0,0.0,N/A,N/A,N/A,False,N/A,N/A,0,0,N/A,2026-05-25T03:16:51.523027
96,depots,claude-opus-4-6,bfws,1,VALID,N/A,1.0,1.6974693333333333,3497,14.59392714268234,1.0664807904428897,True,0.0007585039301662988,True,"My reordering strategy focuses on improving the problematic instance-11 (which showed -0.407 IPC gain) by further optimizing action order to place Drop first (achieves `on`, `at`, `clear` goals), then Unload and Lift (which create preconditions for Drop), then Load and Drive as utility actions, while also reordering predicates to prioritize goal-relevant ones (`on`, `clear`, `at`, `in`) and reordering preconditions/effects within each action to place goal-proximal predicates first and delete effects last.",N/A,2834,709,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/depots/depots_claude-opus-4.6_Feedback_bfws_iter1.pddl,2026-05-25T03:17:28.805587
97,depots,claude-opus-4-6,bfws,2,VALID,N/A,1.0,1.7308336000000002,3456,14.581973154536836,1.0230413281818689,True,-0.011953988145503303,False,"My reordering strategy targets instance-11 (the only instance with negative IPC gain at -0.406, taking 5.22s with only 611 states expanded suggesting it's stuck in a poor search partition) by swapping Lift before Unload so that the relaxed plan extraction via H_Add_Rp_Fwd preferentially selects Lift (lower ID) over Unload when both achieve `lifting`, which better guides the search for problems requiring direct crate manipulation rather than truck unloading, while also reordering preconditions within Drop to place goal-achieving context (`at ?z ?p`) before auxiliary predicates and adjusting effect ordering to maximize goal-proximal effects first. I also reorder predicates to place `at` before `clear` since `at` appears in more goal states across typical Depot problems, and within Lift I place `on ?y ?z` and `at ?y ?p` preconditions first as they are most goal-proximal, expecting this to produce tighter #r values for the problematic instance.",N/A,3064,821,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/depots/depots_claude-opus-4.6_Feedback_bfws_iter2.pddl,2026-05-25T03:18:13.397512
98,depots,claude-opus-4-6,bfws,3,VALID,N/A,1.0,1.7142726666666668,3456,14.584890024632806,1.0365253026489283,True,0.002916870095969415,False,"My reordering strategy targets instance-11 (the persistent outlier at -0.418 IPC gain, 5.65s with only 611 states expanded, indicating the search is trapped in poor bucket partitions) by swapping Unload before Lift to give Unload a lower ID than Lift, since instance-11 likely involves heavy truck-based logistics where the relaxed plan should preferentially select Unload over Lift when both produce `lifting`; I also reorder Drop's preconditions to place `clear ?z` before `at` predicates to better guide the H_Add_Rp_Fwd backward trace toward surface-clearing subgoals, and reorder Lift's preconditions to place `clear ?y` and `on ?y ?z` first as the most goal-proximal conditions. This change specifically targets the tie-breaking in H_Add_Rp_Fwd where both Unload and Lift achieve `lifting ?x ?y`—by giving Unload the lower ID, the relaxed plan for truck-heavy instances will select Unload, producing different #r counts and bucket assignments that should unstick instance-11's search.",MAX_ITER,3361,846,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/depots/depots_claude-opus-4.6_Feedback_bfws_iter3.pddl,2026-05-25T03:18:55.035625
99,depots,claude-opus-4-6,madagascar,1,VALID,N/A,1.0,0.5899120666666666,0,14.832088428268298,-0.02173611454472857,False,-0.11123117558405937,False,"My reordering strategy focuses on placing goal-achieving predicates (`on`, `at`, `clear`) first and grouping mutually exclusive predicates adjacently, then ordering actions so that `Drop` (which directly achieves `on`, `at`, `clear` goals) comes first, followed by `Drive` (achieves `at` subgoals), then `Lift` and `Unload` (which set up preconditions for Drop/Load), and finally `Load`; within each action, preconditions are ordered from easily satisfiable to complex, and effects place add-effects (especially goal-relevant ones) before delete-effects. I expect this to further improve performance by better aligning SAT variable IDs with the backward-chaining heuristic's goal-focused search, enabling longer unit propagation chains and earlier mutex discovery for the harder instances (9 and 12) that showed slight regressions.",N/A,2882,778,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/depots/depots_claude-opus-4.6_Feedback_madagascar_iter1.pddl,2026-05-25T03:19:17.835482
